epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
97,721.039,1.44348,0.42062,0.00351,0.72471,0.4281,0.44542,0.28429,1.50044,0.6819,0.00451,0.0003664,0.0003664,0.0003664
98,729.751,1.38606,0.40906,0.00347,0.58366,0.41779,0.4444,0.28675,1.46565,0.6758,0.00428,0.0003598,0.0003598,0.0003598
99,736.189,1.42735,0.41482,0.00361,0.55301,0.42543,0.44251,0.28742,1.4707,0.69533,0.00431,0.0003532,0.0003532,0.0003532
100,742.776,1.40213,0.4086,0.00351,0.54075,0.43241,0.44048,0.28415,1.5141,0.6911,0.00441,0.0003466,0.0003466,0.0003466
101,749.61,1.37138,0.39563,0.00342,0.70801,0.43691,0.44187,0.29095,1.46747,0.69132,0.00415,0.00034,0.00034,0.00034
102,756.588,1.36281,0.3992,0.00345,0.72392,0.42739,0.44104,0.28473,1.51282,0.69004,0.00445,0.0003334,0.0003334,0.0003334
103,764.981,1.35419,0.39704,0.00351,0.72283,0.4289,0.44314,0.28629,1.4923,0.68943,0.00446,0.0003268,0.0003268,0.0003268
104,771.481,1.35871,0.39494,0.00353,0.74261,0.42675,0.442,0.28554,1.49401,0.69786,0.00448,0.0003202,0.0003202,0.0003202
105,778.168,1.38566,0.38693,0.00329,0.56461,0.42628,0.43787,0.28633,1.47818,0.71074,0.00427,0.0003136,0.0003136,0.0003136
106,784.714,1.3579,0.39296,0.00364,0.71487,0.43584,0.43877,0.28773,1.45514,0.6822,0.00418,0.000307,0.000307,0.000307
107,791.347,1.39429,0.39965,0.0034,0.75443,0.42173,0.44207,0.28335,1.49708,0.68432,0.00426,0.0003004,0.0003004,0.0003004
108,799.924,1.39369,0.42289,0.00375,0.74638,0.425,0.43972,0.28678,1.45747,0.67967,0.00421,0.0002938,0.0002938,0.0002938
109,806.569,1.37847,0.40427,0.00342,0.76703,0.41354,0.44568,0.29169,1.44582,0.6658,0.00423,0.0002872,0.0002872,0.0002872
110,813.174,1.37448,0.40393,0.00344,0.75554,0.41793,0.44611,0.28679,1.48242,0.68706,0.00437,0.0002806,0.0002806,0.0002806
111,819.907,1.37942,0.39801,0.00348,0.74681,0.4147,0.43698,0.28228,1.47295,0.69192,0.00429,0.000274,0.000274,0.000274
112,826.717,1.41677,0.41151,0.00338,0.57242,0.41824,0.44575,0.28378,1.48333,0.68896,0.00436,0.0002674,0.0002674,0.0002674
113,835.624,1.40142,0.40673,0.0034,0.57357,0.41446,0.44601,0.28895,1.46762,0.67909,0.00429,0.0002608,0.0002608,0.0002608
114,842.174,1.36238,0.39397,0.00342,0.58694,0.42064,0.44494,0.28821,1.45307,0.68713,0.00425,0.0002542,0.0002542,0.0002542
115,848.6,1.3344,0.38597,0.00338,0.5562,0.42163,0.44183,0.28863,1.43872,0.69335,0.00401,0.0002476,0.0002476,0.0002476
116,855.222,1.37789,0.39443,0.00345,0.60084,0.40921,0.44633,0.29512,1.4297,0.6808,0.00402,0.000241,0.000241,0.000241
117,862.196,1.38536,0.40555,0.00323,0.55874,0.41954,0.44384,0.28847,1.45879,0.683,0.00419,0.0002344,0.0002344,0.0002344
118,870.885,1.34958,0.40106,0.00343,0.57594,0.41891,0.44587,0.28661,1.49162,0.68145,0.00439,0.0002278,0.0002278,0.0002278
119,877.495,1.41797,0.39243,0.00326,0.58294,0.4144,0.44355,0.29356,1.43007,0.67681,0.00408,0.0002212,0.0002212,0.0002212
120,884.082,1.41201,0.39523,0.00322,0.57165,0.41564,0.44304,0.29166,1.43121,0.68849,0.00398,0.0002146,0.0002146,0.0002146
121,890.733,1.3916,0.40203,0.00332,0.73546,0.4272,0.44547,0.29226,1.44552,0.68148,0.00404,0.000208,0.000208,0.000208
122,899.615,1.35796,0.39263,0.00329,0.57775,0.42078,0.45271,0.29388,1.45336,0.6745,0.00423,0.0002014,0.0002014,0.0002014
123,906.182,1.32393,0.38489,0.00329,0.55472,0.43056,0.45273,0.29715,1.43275,0.67925,0.00404,0.0001948,0.0001948,0.0001948
124,912.876,1.34163,0.38646,0.00329,0.54414,0.4381,0.44972,0.29818,1.42549,0.67717,0.00394,0.0001882,0.0001882,0.0001882
125,919.63,1.34412,0.39275,0.00325,0.55523,0.43062,0.443,0.28961,1.45355,0.69163,0.00408,0.0001816,0.0001816,0.0001816
126,926.288,1.33445,0.3726,0.00314,0.54016,0.43505,0.44003,0.29019,1.43562,0.6902,0.00391,0.000175,0.000175,0.000175
127,934.941,1.34316,0.3876,0.00331,0.5639,0.42221,0.44755,0.29119,1.45543,0.68966,0.00399,0.0001684,0.0001684,0.0001684
128,941.528,1.36825,0.39467,0.00334,0.54966,0.43026,0.44406,0.29207,1.41247,0.68241,0.00391,0.0001618,0.0001618,0.0001618
129,948.014,1.35494,0.38158,0.00312,0.56472,0.41871,0.43951,0.28362,1.45927,0.69383,0.00412,0.0001552,0.0001552,0.0001552
130,954.657,1.37331,0.39163,0.00324,0.53781,0.43607,0.43471,0.2856,1.43712,0.69253,0.004,0.0001486,0.0001486,0.0001486
131,961.389,1.33615,0.39831,0.00345,0.54171,0.4333,0.44041,0.28871,1.44193,0.68534,0.00408,0.000142,0.000142,0.000142
132,970.102,1.33701,0.39429,0.00334,0.75714,0.41587,0.43666,0.28883,1.43075,0.69107,0.00392,0.0001354,0.0001354,0.0001354
133,976.637,1.30349,0.37572,0.00321,0.55665,0.4323,0.44101,0.28706,1.44932,0.69546,0.00407,0.0001288,0.0001288,0.0001288
134,983.13,1.34467,0.39839,0.00338,0.5196,0.4318,0.43903,0.28939,1.43049,0.69077,0.00395,0.0001222,0.0001222,0.0001222
135,989.837,1.36648,0.39819,0.0033,0.54827,0.43342,0.44257,0.29514,1.39647,0.68185,0.00388,0.0001156,0.0001156,0.0001156
136,996.442,1.39813,0.41713,0.00344,0.72543,0.43434,0.44559,0.29539,1.41952,0.68073,0.00393,0.000109,0.000109,0.000109
137,1005,1.32926,0.37886,0.00316,0.7216,0.42968,0.44513,0.29775,1.40078,0.67982,0.00382,0.0001024,0.0001024,0.0001024
138,1011.54,1.37613,0.40062,0.00334,0.7133,0.43107,0.4439,0.28929,1.45481,0.69137,0.00408,9.58e-05,9.58e-05,9.58e-05
139,1017.99,1.29434,0.36699,0.00319,0.72337,0.43629,0.4416,0.29172,1.42326,0.68614,0.00394,8.92e-05,8.92e-05,8.92e-05
140,1024.62,1.34906,0.38834,0.00313,0.72687,0.43139,0.43985,0.2941,1.40726,0.68409,0.00392,8.26e-05,8.26e-05,8.26e-05
141,1032.49,1.16631,0.30076,0.00273,0.75252,0.42001,0.442,0.28928,1.45241,0.68638,0.00412,7.6e-05,7.6e-05,7.6e-05
142,1040.84,1.1649,0.29601,0.00266,0.58453,0.42218,0.44376,0.29408,1.42899,0.68716,0.00401,6.94e-05,6.94e-05,6.94e-05
143,1047.48,1.14267,0.29416,0.00264,0.5816,0.42046,0.44216,0.29581,1.42052,0.68298,0.00406,6.28e-05,6.28e-05,6.28e-05
144,1053.69,1.15947,0.29066,0.00264,0.58782,0.42413,0.44308,0.2922,1.42494,0.68806,0.00403,5.62e-05,5.62e-05,5.62e-05
145,1060.02,1.13423,0.28259,0.00257,0.57685,0.42307,0.44235,0.29606,1.41233,0.68974,0.00395,4.96e-05,4.96e-05,4.96e-05
146,1066.38,1.13784,0.29587,0.00262,0.57735,0.42175,0.4436,0.29244,1.4397,0.69783,0.00407,4.3e-05,4.3e-05,4.3e-05
147,1074.71,1.13162,0.29298,0.00271,0.60335,0.41901,0.44443,0.29344,1.43093,0.69646,0.00401,3.64e-05,3.64e-05,3.64e-05
148,1081.04,1.13807,0.28626,0.00261,0.58601,0.4219,0.44263,0.29579,1.41261,0.69335,0.00391,2.98e-05,2.98e-05,2.98e-05
149,1087.21,1.1323,0.29906,0.0027,0.58986,0.4227,0.44259,0.29457,1.41732,0.69307,0.00394,2.32e-05,2.32e-05,2.32e-05
150,1093.56,1.14551,0.29398,0.00263,0.58933,0.42297,0.44283,0.29431,1.42456,0.69185,0.00398,1.66e-05,1.66e-05,1.66e-05
