epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
88,497.11,1.72525,0.62714,0.0047,0.53801,0.33614,0.36665,0.20841,1.82976,0.76291,0.00554,0.0004258,0.0004258,0.0004258
89,502.334,1.69911,0.62161,0.00465,0.54723,0.34275,0.36824,0.22331,1.73086,0.74772,0.00504,0.0004192,0.0004192,0.0004192
90,507.543,1.68256,0.61951,0.00464,0.50412,0.34206,0.35814,0.21897,1.71972,0.75354,0.00511,0.0004126,0.0004126,0.0004126
91,512.754,1.63775,0.60507,0.00475,0.53365,0.32667,0.35263,0.21261,1.74425,0.76508,0.00514,0.000406,0.000406,0.000406
92,519.499,1.68727,0.62455,0.00473,0.49761,0.34761,0.35678,0.21556,1.72046,0.76846,0.00523,0.0003994,0.0003994,0.0003994
93,524.764,1.67563,0.60624,0.00453,0.49936,0.34744,0.36179,0.21665,1.76143,0.76566,0.00533,0.0003928,0.0003928,0.0003928
94,529.934,1.67091,0.6176,0.0047,0.49437,0.35318,0.36454,0.21147,1.81023,0.76444,0.00555,0.0003862,0.0003862,0.0003862
95,535.094,1.6823,0.63116,0.00472,0.54758,0.33387,0.36125,0.21704,1.75144,0.76233,0.0054,0.0003796,0.0003796,0.0003796
96,540.315,1.67253,0.60284,0.0047,0.56515,0.33094,0.35977,0.21729,1.73395,0.76111,0.00529,0.000373,0.000373,0.000373
97,545.523,1.74602,0.62958,0.00459,0.52499,0.332,0.36118,0.21473,1.74461,0.76737,0.00524,0.0003664,0.0003664,0.0003664
98,552.375,1.67913,0.61857,0.00455,0.51507,0.33866,0.36271,0.22456,1.72116,0.75458,0.005,0.0003598,0.0003598,0.0003598
99,557.698,1.70492,0.61606,0.00459,0.51226,0.33717,0.36516,0.21781,1.75879,0.76008,0.0052,0.0003532,0.0003532,0.0003532
100,562.842,1.68518,0.59964,0.0046,0.50305,0.33687,0.36744,0.22009,1.75995,0.75767,0.00525,0.0003466,0.0003466,0.0003466
101,568.196,1.6571,0.5971,0.00449,0.52593,0.33225,0.36655,0.22041,1.75637,0.76121,0.00537,0.00034,0.00034,0.00034
102,573.445,1.66517,0.61045,0.00455,0.49682,0.34815,0.37113,0.21944,1.74815,0.76164,0.00532,0.0003334,0.0003334,0.0003334
103,578.65,1.65735,0.60312,0.00458,0.51821,0.34962,0.3715,0.22148,1.74471,0.75985,0.00526,0.0003268,0.0003268,0.0003268
104,585.633,1.65156,0.60196,0.00462,0.51172,0.34649,0.36721,0.21882,1.75275,0.7674,0.00538,0.0003202,0.0003202,0.0003202
105,590.904,1.68555,0.58909,0.00432,0.45792,0.35662,0.36291,0.21929,1.73266,0.75624,0.00512,0.0003136,0.0003136,0.0003136
106,596.205,1.6499,0.59796,0.00469,0.49581,0.35181,0.36666,0.22354,1.73061,0.75023,0.00517,0.000307,0.000307,0.000307
107,601.475,1.68132,0.59958,0.00446,0.46393,0.34814,0.36176,0.218,1.72211,0.75789,0.00502,0.0003004,0.0003004,0.0003004
108,606.702,1.68959,0.63141,0.00489,0.46429,0.35747,0.36397,0.2131,1.76247,0.76925,0.0054,0.0002938,0.0002938,0.0002938
109,611.916,1.68629,0.60678,0.00448,0.47802,0.35378,0.36533,0.21968,1.71856,0.75631,0.00499,0.0002872,0.0002872,0.0002872
