epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
89,1897.7,1.47343,2.19793,1.07805,0.00313,0.66381,0.74154,0.50916,0.5671,0.39207,0.6821,0.4698,0.4933,0.27738,1.27169,1.85915,0.99915,0.00296,0,0.007096,0.007096,0.007096
90,1919.41,1.4757,2.12561,1.05944,0.00313,0.63903,0.76243,0.48721,0.56024,0.38604,0.70972,0.43003,0.47417,0.26258,1.31118,1.92616,0.99899,0.00306,0,0.007063,0.007063,0.007063
91,1941.33,1.46738,2.17691,1.07341,0.00314,0.63037,0.76615,0.52725,0.57808,0.40858,0.72587,0.47541,0.49936,0.28413,1.2338,1.91316,0.96993,0.00287,0,0.00703,0.00703,0.00703
92,1961.93,1.4664,2.15225,1.08465,0.00322,0.63497,0.72347,0.51511,0.57326,0.39882,0.70398,0.45725,0.49433,0.28238,1.2477,1.96549,0.99007,0.00299,0,0.006997,0.006997,0.006997
93,1983.99,1.48429,2.11753,1.07616,0.00314,0.63835,0.79149,0.50545,0.57195,0.38629,0.68919,0.45215,0.49231,0.27544,1.27931,1.90873,1.02325,0.00295,0,0.006964,0.006964,0.006964
94,2005.52,1.43861,2.10495,1.04005,0.00299,0.61618,0.75497,0.51023,0.56275,0.39608,0.68509,0.45955,0.48456,0.26874,1.26317,1.91011,0.9865,0.00293,0,0.006931,0.006931,0.006931
95,2025.81,1.45348,2.10476,1.0418,0.00304,0.60623,0.69861,0.52834,0.56146,0.38224,0.68136,0.43105,0.46315,0.26023,1.25429,2.00998,1.01835,0.00293,0,0.006898,0.006898,0.006898
96,2048.14,1.48067,2.17663,1.06995,0.00309,0.63755,0.71313,0.51509,0.56988,0.39441,0.64098,0.45896,0.48339,0.27807,1.26211,1.90311,0.98141,0.00293,0,0.006865,0.006865,0.006865
97,2069.5,1.42453,2.1409,1.03668,0.0031,0.62235,0.78707,0.5142,0.57294,0.38897,0.71316,0.47526,0.50485,0.285,1.27539,1.87991,0.99179,0.003,0,0.006832,0.006832,0.006832
98,2089.92,1.44352,2.08338,1.01746,0.00309,0.60542,0.67872,0.51709,0.55174,0.38496,0.65036,0.47281,0.49218,0.28075,1.28901,1.91354,0.98933,0.003,0,0.006799,0.006799,0.006799
