epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
73,1920.18,1.19186,1.72765,0.10077,0.00219,0.48175,0.88669,0.51233,0.62709,0.44592,0.82134,0.4668,0.55504,0.31995,1.36459,2.39093,0.12039,0.00247,0,0.00536081,0.00536081,0.00536081
74,1943.65,1.25175,1.77774,0.10499,0.00217,0.44802,0.768,0.55755,0.61764,0.43907,0.81287,0.47464,0.54731,0.31335,1.3826,2.31072,0.11991,0.00252,0,0.00525728,0.00525728,0.00525728
75,1966.36,1.20593,1.75931,0.10152,0.00223,0.45431,0.84591,0.51821,0.60623,0.42284,0.80318,0.46667,0.54186,0.30613,1.35935,2.27039,0.11775,0.0025,0,0.00515366,0.00515366,0.00515366
76,1986.31,1.21627,1.76615,0.10192,0.00222,0.48426,0.80156,0.56299,0.61757,0.43289,0.71235,0.49556,0.5267,0.30236,1.39459,2.55016,0.11895,0.00251,0,0.00505,0.00505,0.00505
77,2008.42,1.2094,1.74549,0.10351,0.00229,0.44327,0.88278,0.50834,0.62327,0.44089,0.82771,0.45728,0.53228,0.31626,1.39487,2.55792,0.11852,0.0025,0,0.00494634,0.00494634,0.00494634
78,2028.54,1.18004,1.73837,0.10071,0.00221,0.44234,0.86726,0.53403,0.61779,0.4397,0.79102,0.48296,0.54402,0.3142,1.40347,2.21552,0.11487,0.00252,0,0.00484272,0.00484272,0.00484272
79,2049.12,1.17866,1.68234,0.09907,0.00217,0.42685,0.86741,0.54363,0.62752,0.44549,0.78498,0.48118,0.52816,0.31009,1.37323,2.32926,0.11409,0.00251,0,0.00473919,0.00473919,0.00473919
80,2071.32,1.21829,1.80437,0.10307,0.00227,0.47061,0.87398,0.53398,0.62557,0.44379,0.80566,0.47854,0.53481,0.31466,1.34926,2.36311,0.11281,0.00244,0,0.00463579,0.00463579,0.00463579
81,2091.11,1.21449,1.75013,0.10162,0.00223,0.46614,0.83825,0.52084,0.61401,0.43462,0.78386,0.46933,0.52737,0.3075,1.38746,2.35317,0.11708,0.00246,0,0.00453258,0.00453258,0.00453258
82,2112.75,1.17071,1.72745,0.10002,0.00218,0.43385,0.79952,0.55896,0.62158,0.43714,0.73223,0.49659,0.53301,0.30854,1.34272,2.37275,0.1214,0.00246,0,0.0044296,0.0044296,0.0044296
83,2134.69,1.17375,1.68085,0.0986,0.00212,0.45468,0.86126,0.50064,0.6199,0.43463,0.75695,0.46984,0.53625,0.31878,1.35963,2.38991,0.12274,0.00244,0,0.00432689,0.00432689,0.00432689
84,2155,1.17835,1.72632,0.09809,0.00211,0.45082,0.77484,0.53799,0.61333,0.42418,0.76655,0.47611,0.53152,0.31158,1.35087,2.40495,0.12254,0.00239,0,0.00422449,0.00422449,0.00422449
