epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
141,2239.03,1.3199,0.78496,0.00359,0.84014,0.69293,0.75743,0.55324,1.08905,0.69375,0.00281,0.000597718,0.000597718,0.000597718
142,2253.82,1.31757,0.78011,0.00366,0.85655,0.68584,0.76367,0.56291,1.10465,0.67298,0.00289,0.000594052,0.000594052,0.000594052
143,2270.15,1.2821,0.75785,0.00372,0.83678,0.7236,0.77146,0.56065,1.09731,0.69903,0.00291,0.000590385,0.000590385,0.000590385
144,2284.99,1.30818,0.77686,0.00367,0.83406,0.72693,0.77821,0.56717,1.11394,0.66774,0.00302,0.000586719,0.000586719,0.000586719
145,2301.18,1.31087,0.77741,0.00354,0.80579,0.72526,0.76498,0.55604,1.12315,0.67154,0.00307,0.000583053,0.000583053,0.000583053
146,2316.23,1.34325,0.80033,0.00352,0.78764,0.70806,0.76496,0.55228,1.08211,0.69121,0.00305,0.000579386,0.000579386,0.000579386
147,2332.21,1.3155,0.77523,0.00363,0.85269,0.7053,0.77411,0.56733,1.07346,0.66676,0.00289,0.00057572,0.00057572,0.00057572
148,2347.29,1.33747,0.80421,0.00388,0.86123,0.67802,0.76319,0.56137,1.09697,0.68069,0.00293,0.000572054,0.000572054,0.000572054
149,2363.35,1.31686,0.78368,0.00354,0.8342,0.70365,0.76778,0.55025,1.11333,0.66104,0.00297,0.000568388,0.000568388,0.000568388
150,2378.28,1.28516,0.75082,0.00355,0.81395,0.71624,0.76305,0.55944,1.08612,0.706,0.00289,0.000564721,0.000564721,0.000564721
151,2394.21,1.3127,0.78307,0.00353,0.91632,0.67463,0.76743,0.56006,1.09624,0.69367,0.00301,0.000561055,0.000561055,0.000561055
152,2409.32,1.29886,0.76535,0.00345,0.83607,0.74468,0.76752,0.55691,1.10038,0.68173,0.00292,0.000557389,0.000557389,0.000557389
153,2424.33,1.29906,0.74986,0.00342,0.78484,0.7362,0.76092,0.56637,1.0791,0.66587,0.00286,0.000553722,0.000553722,0.000553722
154,2440.05,1.32148,0.79416,0.00351,0.78362,0.71917,0.75757,0.56972,1.08346,0.67249,0.00279,0.000550056,0.000550056,0.000550056
155,2455.3,1.30338,0.77657,0.00353,0.85335,0.68212,0.75725,0.56379,1.0868,0.64419,0.00285,0.00054639,0.00054639,0.00054639
156,2471.22,1.31166,0.75908,0.0034,0.87538,0.67856,0.76938,0.5556,1.11479,0.6708,0.00301,0.000542723,0.000542723,0.000542723
157,2486.3,1.32329,0.76484,0.00336,0.85575,0.70628,0.77101,0.5668,1.10735,0.67379,0.00305,0.000539057,0.000539057,0.000539057
158,2502.11,1.3004,0.76497,0.00342,0.87418,0.6962,0.76923,0.56321,1.09784,0.69451,0.00287,0.000535391,0.000535391,0.000535391
159,2516.92,1.29718,0.76538,0.00342,0.90879,0.66637,0.77267,0.5738,1.05628,0.66256,0.00283,0.000531725,0.000531725,0.000531725
160,2533.31,1.24931,0.73884,0.00345,0.86878,0.70659,0.77755,0.57218,1.07237,0.6611,0.00293,0.000528058,0.000528058,0.000528058
161,2548.22,1.23914,0.73507,0.00347,0.83196,0.71047,0.77034,0.56837,1.07513,0.6717,0.00291,0.000524392,0.000524392,0.000524392
