epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
107,1012.31,1.33456,0.07499,0.00334,0.7775,0.59096,0.66554,0.47074,1.22506,0.07833,0.0036,0.000333744,0.000333744,0.000333744
108,1021,1.30219,0.07167,0.0031,0.79828,0.58318,0.66259,0.47355,1.19282,0.07739,0.00346,0.000326412,0.000326412,0.000326412
109,1029.23,1.33218,0.07541,0.00314,0.82588,0.58711,0.66009,0.47039,1.19751,0.07769,0.0034,0.000319079,0.000319079,0.000319079
110,1037.4,1.3017,0.07339,0.00312,0.75894,0.61035,0.66152,0.47242,1.24595,0.0783,0.00371,0.000311747,0.000311747,0.000311747
111,1048.11,1.3248,0.07234,0.00298,0.78296,0.58859,0.66583,0.47711,1.18338,0.07493,0.00352,0.000304414,0.000304414,0.000304414
112,1056.7,1.30847,0.07263,0.00309,0.77868,0.59235,0.6589,0.47169,1.23219,0.0763,0.0038,0.000297081,0.000297081,0.000297081
113,1064.96,1.3224,0.07442,0.00318,0.79384,0.5971,0.66954,0.49787,1.12038,0.07552,0.00304,0.000289749,0.000289749,0.000289749
114,1073.51,1.30703,0.07519,0.00318,0.77157,0.59611,0.67111,0.49378,1.12911,0.07567,0.00312,0.000282416,0.000282416,0.000282416
115,1084.62,1.32758,0.07464,0.0031,0.84716,0.5924,0.67216,0.49271,1.13099,0.07521,0.00313,0.000275084,0.000275084,0.000275084
116,1093.04,1.28018,0.07192,0.00306,0.81139,0.59261,0.67134,0.49761,1.11603,0.07522,0.00314,0.000267751,0.000267751,0.000267751
117,1101.33,1.30092,0.07245,0.00305,0.75367,0.60413,0.66726,0.49258,1.13226,0.07699,0.00311,0.000260418,0.000260418,0.000260418
118,1109.63,1.31532,0.0735,0.00306,0.79287,0.60902,0.67204,0.49629,1.12828,0.07489,0.00305,0.000253086,0.000253086,0.000253086
119,1120.77,1.30842,0.07309,0.00312,0.79174,0.60017,0.67163,0.49767,1.12879,0.07564,0.00296,0.000245753,0.000245753,0.000245753
120,1129.38,1.27829,0.06765,0.00289,0.74314,0.62428,0.67612,0.48594,1.18079,0.07405,0.00324,0.000238421,0.000238421,0.000238421
121,1137.8,1.31542,0.07209,0.00304,0.77926,0.61329,0.67879,0.48959,1.17278,0.07377,0.0033,0.000231088,0.000231088,0.000231088
122,1146.25,1.26631,0.07038,0.00301,0.81991,0.59061,0.67728,0.48721,1.17405,0.07672,0.00341,0.000223755,0.000223755,0.000223755
123,1156.44,1.31629,0.07358,0.00303,0.77527,0.61803,0.67999,0.49552,1.14027,0.07529,0.00312,0.000216423,0.000216423,0.000216423
124,1165.08,1.29466,0.0729,0.00305,0.78418,0.59427,0.66755,0.47008,1.25576,0.07667,0.00362,0.00020909,0.00020909,0.00020909
125,1173.59,1.31149,0.07058,0.003,0.80943,0.60355,0.67476,0.48947,1.16547,0.07483,0.00324,0.000201758,0.000201758,0.000201758
126,1184.08,1.28051,0.07084,0.00299,0.83792,0.58354,0.67769,0.48973,1.15985,0.07447,0.00333,0.000194425,0.000194425,0.000194425
127,1192.6,1.30163,0.07355,0.00307,0.7989,0.59268,0.67284,0.49709,1.12377,0.07512,0.00302,0.000187092,0.000187092,0.000187092
128,1201.21,1.28923,0.07119,0.00302,0.84747,0.59712,0.67441,0.49787,1.1371,0.07478,0.00313,0.00017976,0.00017976,0.00017976
129,1209.81,1.29089,0.07163,0.00304,0.83936,0.58613,0.6884,0.49456,1.16523,0.07569,0.00327,0.000172427,0.000172427,0.000172427
130,1220.37,1.29516,0.07026,0.00299,0.82518,0.58457,0.68348,0.49591,1.17873,0.074,0.00329,0.000165095,0.000165095,0.000165095
131,1228.9,1.28093,0.07151,0.00296,0.79085,0.60209,0.67547,0.49252,1.16072,0.0735,0.00325,0.000157762,0.000157762,0.000157762
132,1237.31,1.29387,0.0694,0.00288,0.76896,0.6047,0.67356,0.49246,1.1465,0.074,0.00319,0.000150429,0.000150429,0.000150429
133,1245.84,1.2847,0.07233,0.003,0.77558,0.6093,0.67762,0.4858,1.17134,0.07629,0.00325,0.000143097,0.000143097,0.000143097
134,1256.42,1.27227,0.06884,0.00289,0.78571,0.61256,0.67952,0.49082,1.14897,0.0751,0.00323,0.000135764,0.000135764,0.000135764
135,1265,1.29444,0.07121,0.00297,0.82452,0.60201,0.68093,0.50304,1.11588,0.07395,0.003,0.000128432,0.000128432,0.000128432
136,1273.64,1.25948,0.0679,0.00285,0.78009,0.61529,0.67795,0.49644,1.14281,0.07409,0.00315,0.000121099,0.000121099,0.000121099
137,1282.04,1.26861,0.07023,0.00294,0.78631,0.61552,0.67453,0.4874,1.1914,0.07441,0.00338,0.000113766,0.000113766,0.000113766
138,1292.56,1.25629,0.07089,0.00308,0.78278,0.62114,0.67731,0.49796,1.13499,0.07409,0.00315,0.000106434,0.000106434,0.000106434
139,1301.02,1.30748,0.06979,0.00303,0.8001,0.61253,0.67552,0.50156,1.11489,0.07381,0.00301,9.91012e-05,9.91012e-05,9.91012e-05
140,1309.43,1.29155,0.07023,0.00297,0.79097,0.61447,0.68019,0.5024,1.12426,0.07345,0.00311,9.17686e-05,9.17686e-05,9.17686e-05
141,1318.9,1.10072,0.05759,0.00255,0.78376,0.60689,0.6807,0.49159,1.17108,0.07202,0.00339,8.4436e-05,8.4436e-05,8.4436e-05
142,1328.97,1.07935,0.0558,0.00252,0.78109,0.6139,0.67459,0.49887,1.11683,0.07162,0.00301,7.71034e-05,7.71034e-05,7.71034e-05
143,1336.89,1.08108,0.05483,0.00249,0.79533,0.60738,0.67808,0.49598,1.13854,0.0725,0.00311,6.97708e-05,6.97708e-05,6.97708e-05
144,1344.72,1.11905,0.05676,0.00249,0.80588,0.60289,0.67966,0.49297,1.15917,0.07295,0.0033,6.24382e-05,6.24382e-05,6.24382e-05
145,1352.58,1.08573,0.05603,0.00244,0.81015,0.60076,0.6794,0.49872,1.13177,0.0727,0.00309,5.51056e-05,5.51056e-05,5.51056e-05
146,1362.89,1.09183,0.05511,0.00246,0.81085,0.60297,0.67909,0.49541,1.15469,0.07291,0.00327,4.7773e-05,4.7773e-05,4.7773e-05
147,1370.8,1.0705,0.05479,0.00245,0.81368,0.60011,0.68195,0.50125,1.13518,0.07233,0.00308,4.04404e-05,4.04404e-05,4.04404e-05
148,1378.61,1.07181,0.05462,0.00241,0.7897,0.60943,0.68057,0.50195,1.12438,0.07217,0.00309,3.31078e-05,3.31078e-05,3.31078e-05
149,1386.5,1.08942,0.05525,0.00248,0.8085,0.59824,0.68001,0.50211,1.12278,0.07271,0.00301,2.57752e-05,2.57752e-05,2.57752e-05
150,1396.44,1.08382,0.0552,0.00246,0.81071,0.5998,0.68134,0.50301,1.12823,0.07246,0.00304,1.84426e-05,1.84426e-05,1.84426e-05
